"","Mouse","Age","Group","Sex","Day","TEWL","Condition","Redness","Thickness","Scabbiness","Cohort","Organism","Dose","complete_score"
"3418",4,"8w","Sepi_NIH","FALSE",2,30.5,"Recovery",1,0,1,27,"Sepi_NIH",1000000000,2
"3419",5,"8w","Sepi_NIH","FALSE",2,35.4,"Recovery",0,1,1,27,"Sepi_NIH",1000000000,2
"3420",1,"8w","C_accolens","FALSE",2,51.3,"Recovery",0,1,1,27,"C_accolens",1000000000,2
"3421",2,"8w","C_accolens","FALSE",2,59.2,"Recovery",1,2,2,27,"C_accolens",1000000000,5
"3422",3,"8w","C_accolens","FALSE",2,33.6,"Recovery",1,2,2,27,"C_accolens",1000000000,5
"3423",4,"8w","C_accolens","FALSE",2,30.3,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3424",5,"8w","C_accolens","FALSE",2,42.1,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3425",1,"8w","PBS","FALSE",3,47,"Recovery",2,2,0,27,"PBS",0,4
"3426",2,"8w","PBS","FALSE",3,37.4,"Recovery",1,1,0,27,"PBS",0,2
"3427",3,"8w","PBS","FALSE",3,40.1,"Recovery",1,2,0,27,"PBS",0,3
"3428",4,"8w","PBS","FALSE",3,41.2,"Recovery",1,2,0,27,"PBS",0,3
"3429",5,"8w","PBS","FALSE",3,38.6,"Recovery",1,2,0,27,"PBS",0,3
"3430",1,"8w","S_xylosus","FALSE",3,52.8,"Recovery",1,2,1,27,"S_xylosus",1000000000,4
"3431",2,"8w","S_xylosus","FALSE",3,73.1,"Recovery",2,3,3,27,"S_xylosus",1000000000,8
"3432",3,"8w","S_xylosus","FALSE",3,51.3,"Recovery",1,2,2,27,"S_xylosus",1000000000,5
"3433",4,"8w","S_xylosus","FALSE",3,53.4,"Recovery",1,2,1,27,"S_xylosus",1000000000,4
"3434",5,"8w","S_xylosus","FALSE",3,42.5,"Recovery",1,2,2,27,"S_xylosus",1000000000,5
"3435",1,"8w","Sepi_NIH","FALSE",3,54.5,"Recovery",1,3,2,27,"Sepi_NIH",1000000000,6
"3436",2,"8w","Sepi_NIH","FALSE",3,48.4,"Recovery",1,2,1,27,"Sepi_NIH",1000000000,4
"3437",3,"8w","Sepi_NIH","FALSE",3,44.7,"Recovery",0,1,1,27,"Sepi_NIH",1000000000,2
"3438",4,"8w","Sepi_NIH","FALSE",3,18.3,"Recovery",1,1,1,27,"Sepi_NIH",1000000000,3
"3439",5,"8w","Sepi_NIH","FALSE",3,29.1,"Recovery",0,1,0,27,"Sepi_NIH",1000000000,1
"3440",1,"8w","C_accolens","FALSE",3,34.3,"Recovery",1,2,0,27,"C_accolens",1000000000,3
"3441",2,"8w","C_accolens","FALSE",3,63.8,"Recovery",1,2,2,27,"C_accolens",1000000000,5
"3442",3,"8w","C_accolens","FALSE",3,45.2,"Recovery",1,2,1,27,"C_accolens",1000000000,4
"3443",4,"8w","C_accolens","FALSE",3,51.1,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3444",5,"8w","C_accolens","FALSE",3,58,"Recovery",0,1,0,27,"C_accolens",1000000000,1
"3445",1,"8w","PBS","FALSE",4,22.5,"Recovery",1,1,0,27,"PBS",0,2
"3446",2,"8w","PBS","FALSE",4,22.6,"Recovery",0,0,0,27,"PBS",0,0
"3447",3,"8w","PBS","FALSE",4,25.8,"Recovery",0,1,0,27,"PBS",0,1
"3448",4,"8w","PBS","FALSE",4,32.1,"Recovery",0,1,0,27,"PBS",0,1
"3449",5,"8w","PBS","FALSE",4,36.3,"Recovery",0,0,0,27,"PBS",0,0
"3450",1,"8w","S_xylosus","FALSE",4,34.7,"Recovery",1,1,1,27,"S_xylosus",1000000000,3
"3451",2,"8w","S_xylosus","FALSE",4,43.5,"Recovery",1,3,3,27,"S_xylosus",1000000000,7
"3452",3,"8w","S_xylosus","FALSE",4,53.2,"Recovery",1,2,1,27,"S_xylosus",1000000000,4
"3453",4,"8w","S_xylosus","FALSE",4,50.6,"Recovery",2,2,1,27,"S_xylosus",1000000000,5
"3454",5,"8w","S_xylosus","FALSE",4,51.8,"Recovery",1,2,1,27,"S_xylosus",1000000000,4
"3455",1,"8w","Sepi_NIH","FALSE",4,42.8,"Recovery",2,2,2,27,"Sepi_NIH",1000000000,6
"3456",2,"8w","Sepi_NIH","FALSE",4,43.9,"Recovery",1,2,1,27,"Sepi_NIH",1000000000,4
"3457",3,"8w","Sepi_NIH","FALSE",4,22.1,"Recovery",1,1,1,27,"Sepi_NIH",1000000000,3
"3458",4,"8w","Sepi_NIH","FALSE",4,14.6,"Recovery",0,0,0,27,"Sepi_NIH",1000000000,0
"3459",5,"8w","Sepi_NIH","FALSE",4,29,"Recovery",0,0,0,27,"Sepi_NIH",1000000000,0
"3460",1,"8w","C_accolens","FALSE",4,42.8,"Recovery",1,1,0,27,"C_accolens",1000000000,2
"3461",2,"8w","C_accolens","FALSE",4,51,"Recovery",2,2,1,27,"C_accolens",1000000000,5
"3462",3,"8w","C_accolens","FALSE",4,35.6,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3463",4,"8w","C_accolens","FALSE",4,23.4,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3464",5,"8w","C_accolens","FALSE",4,26.1,"Recovery",1,1,1,27,"C_accolens",1000000000,3
"3465",1,"11w","abx_pbs","FALSE",0,16.8,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3466",2,"11w","abx_pbs","FALSE",0,11.6,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3467",3,"11w","abx_pbs","FALSE",0,12.4,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3468",4,"11w","abx_pbs","FALSE",0,11.8,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3469",5,"11w","abx_pbs","FALSE",0,9.6,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3470",1,"11w","ctrl_pbs","FALSE",0,12,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3471",2,"11w","ctrl_pbs","FALSE",0,12.8,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3472",3,"11w","ctrl_pbs","FALSE",0,16,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3473",4,"11w","ctrl_pbs","FALSE",0,15.7,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3474",5,"11w","ctrl_pbs","FALSE",0,13.2,"Baseline",NA,NA,NA,29,"PBS",0,NA
"3475",1,"11w","abx_sepi","FALSE",0,15.3,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3476",2,"11w","abx_sepi","FALSE",0,14.6,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3477",3,"11w","abx_sepi","FALSE",0,14.3,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3478",4,"11w","abx_sepi","FALSE",0,13.1,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3479",5,"11w","abx_sepi","FALSE",0,NA,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3480",1,"11w","ctrl_sepi","FALSE",0,17,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3481",2,"11w","ctrl_sepi","FALSE",0,21.5,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3482",3,"11w","ctrl_sepi","FALSE",0,NA,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3483",4,"11w","ctrl_sepi","FALSE",0,13.1,"Baseline",NA,NA,NA,29,"Sepi44",1000000000,NA
"3484",1,"11w","abx_pbs","FALSE",0,68.5,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3485",2,"11w","abx_pbs","FALSE",0,78.4,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3486",3,"11w","abx_pbs","FALSE",0,83.8,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3487",4,"11w","abx_pbs","FALSE",0,79.8,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3488",5,"11w","abx_pbs","FALSE",0,73.9,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3489",1,"11w","ctrl_pbs","FALSE",0,103,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3490",2,"11w","ctrl_pbs","FALSE",0,81.7,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3491",3,"11w","ctrl_pbs","FALSE",0,86.6,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3492",4,"11w","ctrl_pbs","FALSE",0,87.2,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3493",5,"11w","ctrl_pbs","FALSE",0,72.3,"Tapestrip",NA,NA,NA,29,"PBS",0,NA
"3494",1,"11w","abx_sepi","FALSE",0,91.2,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3495",2,"11w","abx_sepi","FALSE",0,96.7,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3496",3,"11w","abx_sepi","FALSE",0,88,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3497",4,"11w","abx_sepi","FALSE",0,76.4,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3498",5,"11w","abx_sepi","FALSE",0,84.5,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3499",1,"11w","ctrl_sepi","FALSE",0,101.5,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3500",2,"11w","ctrl_sepi","FALSE",0,91.8,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3501",3,"11w","ctrl_sepi","FALSE",0,87,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3502",4,"11w","ctrl_sepi","FALSE",0,76.9,"Tapestrip",NA,NA,NA,29,"Sepi44",1000000000,NA
"3503",1,"11w","abx_pbs","FALSE",1,62.8,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3504",2,"11w","abx_pbs","FALSE",1,74.6,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3505",3,"11w","abx_pbs","FALSE",1,75,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3506",4,"11w","abx_pbs","FALSE",1,75,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3507",5,"11w","abx_pbs","FALSE",1,78.4,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3508",1,"11w","ctrl_pbs","FALSE",1,71.9,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3509",2,"11w","ctrl_pbs","FALSE",1,66.9,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3510",3,"11w","ctrl_pbs","FALSE",1,42.6,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3511",4,"11w","ctrl_pbs","FALSE",1,63.5,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3512",5,"11w","ctrl_pbs","FALSE",1,19.5,"Recovery",NA,NA,NA,29,"PBS",0,NA
"3513",1,"11w","abx_sepi","FALSE",1,69.9,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3514",2,"11w","abx_sepi","FALSE",1,71.7,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3515",3,"11w","abx_sepi","FALSE",1,51.6,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3516",4,"11w","abx_sepi","FALSE",1,51.8,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3517",5,"11w","abx_sepi","FALSE",1,63,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3518",1,"11w","ctrl_sepi","FALSE",1,73.3,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3519",2,"11w","ctrl_sepi","FALSE",1,60.5,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3520",3,"11w","ctrl_sepi","FALSE",1,70.5,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3521",4,"11w","ctrl_sepi","FALSE",1,70.6,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3522",1,"11w","abx_pbs","FALSE",2,49.9,"Recovery",1,2,2,29,"PBS",0,5
"3523",2,"11w","abx_pbs","FALSE",2,58,"Recovery",1,1,1,29,"PBS",0,3
"3524",3,"11w","abx_pbs","FALSE",2,51.2,"Recovery",1,2,1,29,"PBS",0,4
"3525",4,"11w","abx_pbs","FALSE",2,45.3,"Recovery",1,1,1,29,"PBS",0,3
"3526",5,"11w","abx_pbs","FALSE",2,48.7,"Recovery",1,1,1,29,"PBS",0,3
"3527",1,"11w","ctrl_pbs","FALSE",2,49.3,"Recovery",0,1,1,29,"PBS",0,2
"3528",2,"11w","ctrl_pbs","FALSE",2,65.5,"Recovery",1,1,1,29,"PBS",0,3
"3529",3,"11w","ctrl_pbs","FALSE",2,39.2,"Recovery",0,1,0,29,"PBS",0,1
"3530",4,"11w","ctrl_pbs","FALSE",2,54,"Recovery",0,1,0,29,"PBS",0,1
"3531",1,"11w","abx_sepi","FALSE",2,62.7,"Recovery",2,2,0,29,"Sepi44",1000000000,4
"3532",2,"11w","abx_sepi","FALSE",2,62,"Recovery",2,1,0,29,"Sepi44",1000000000,3
"3533",3,"11w","abx_sepi","FALSE",2,56.8,"Recovery",0,1,1,29,"Sepi44",1000000000,2
"3534",4,"11w","abx_sepi","FALSE",2,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3535",5,"11w","abx_sepi","FALSE",2,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3536",1,"11w","ctrl_sepi","FALSE",2,51.6,"Recovery",0,1,1,29,"Sepi44",1000000000,2
"3537",2,"11w","ctrl_sepi","FALSE",2,53.6,"Recovery",1,1,1,29,"Sepi44",1000000000,3
"3538",3,"11w","ctrl_sepi","FALSE",2,52.2,"Recovery",0,1,1,29,"Sepi44",1000000000,2
"3539",4,"11w","ctrl_sepi","FALSE",2,61.3,"Recovery",0,2,1,29,"Sepi44",1000000000,3
"3540",1,"11w","abx_pbs","FALSE",3,57.7,"Recovery",1,2,1,29,"PBS",0,4
"3541",2,"11w","abx_pbs","FALSE",3,44.1,"Recovery",3,2,2,29,"PBS",0,7
"3542",3,"11w","abx_pbs","FALSE",3,46.5,"Recovery",1,2,1,29,"PBS",0,4
"3543",4,"11w","abx_pbs","FALSE",3,35.8,"Recovery",2,2,2,29,"PBS",0,6
"3544",5,"11w","abx_pbs","FALSE",3,35.4,"Recovery",1,2,1,29,"PBS",0,4
"3545",1,"11w","ctrl_pbs","FALSE",3,35.3,"Recovery",0,1,0,29,"PBS",0,1
"3546",2,"11w","ctrl_pbs","FALSE",3,38.9,"Recovery",1,2,1,29,"PBS",0,4
"3547",3,"11w","ctrl_pbs","FALSE",3,28.5,"Recovery",0,2,1,29,"PBS",0,3
"3548",4,"11w","ctrl_pbs","FALSE",3,27.6,"Recovery",2,2,1,29,"PBS",0,5
"3549",1,"11w","abx_sepi","FALSE",3,63.4,"Recovery",3,3,3,29,"Sepi44",1000000000,9
"3550",2,"11w","abx_sepi","FALSE",3,52.5,"Recovery",3,3,3,29,"Sepi44",1000000000,9
"3551",3,"11w","abx_sepi","FALSE",3,38.6,"Recovery",1,2,1,29,"Sepi44",1000000000,4
"3552",4,"11w","abx_sepi","FALSE",3,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3553",5,"11w","abx_sepi","FALSE",3,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3554",1,"11w","ctrl_sepi","FALSE",3,30.9,"Recovery",1,2,1,29,"Sepi44",1000000000,4
"3555",2,"11w","ctrl_sepi","FALSE",3,42.4,"Recovery",1,2,1,29,"Sepi44",1000000000,4
"3556",3,"11w","ctrl_sepi","FALSE",3,25.1,"Recovery",0,1,1,29,"Sepi44",1000000000,2
"3557",4,"11w","ctrl_sepi","FALSE",3,40.9,"Recovery",1,2,2,29,"Sepi44",1000000000,5
"3558",1,"11w","abx_pbs","FALSE",4,32.3,"Recovery",1,2,1,29,"PBS",0,4
"3559",2,"11w","abx_pbs","FALSE",4,30.6,"Recovery",1,2,2,29,"PBS",0,5
"3560",3,"11w","abx_pbs","FALSE",4,44.2,"Recovery",1,2,1,29,"PBS",0,4
"3561",4,"11w","abx_pbs","FALSE",4,34.3,"Recovery",2,2,2,29,"PBS",0,6
"3562",5,"11w","abx_pbs","FALSE",4,40.7,"Recovery",0,1,1,29,"PBS",0,2
"3563",1,"11w","ctrl_pbs","FALSE",4,31.7,"Recovery",0,1,0,29,"PBS",0,1
"3564",2,"11w","ctrl_pbs","FALSE",4,30.6,"Recovery",1,1,0,29,"PBS",0,2
"3565",3,"11w","ctrl_pbs","FALSE",4,15.8,"Recovery",1,0,0,29,"PBS",0,1
"3566",4,"11w","ctrl_pbs","FALSE",4,21.3,"Recovery",0,1,0,29,"PBS",0,1
"3567",1,"11w","abx_sepi","FALSE",4,42.9,"Recovery",3,3,3,29,"Sepi44",1000000000,9
"3568",2,"11w","abx_sepi","FALSE",4,41.3,"Recovery",3,3,3,29,"Sepi44",1000000000,9
"3569",3,"11w","abx_sepi","FALSE",4,30.5,"Recovery",0,1,1,29,"Sepi44",1000000000,2
"3570",4,"11w","abx_sepi","FALSE",4,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3571",5,"11w","abx_sepi","FALSE",4,NA,"Recovery",NA,NA,NA,29,"Sepi44",1000000000,NA
"3572",1,"11w","ctrl_sepi","FALSE",4,29.4,"Recovery",0,1,0,29,"Sepi44",1000000000,1
"3573",2,"11w","ctrl_sepi","FALSE",4,25.5,"Recovery",1,2,0,29,"Sepi44",1000000000,3
"3574",3,"11w","ctrl_sepi","FALSE",4,30.8,"Recovery",0,1,0,29,"Sepi44",1000000000,1
"3575",4,"11w","ctrl_sepi","FALSE",4,16.9,"Recovery",1,2,0,29,"Sepi44",1000000000,3
"3576",1,"8w","PBS","FALSE",0,14.3,"Baseline",NA,NA,NA,30,"PBS",0,NA
"3577",2,"8w","PBS","FALSE",0,11.3,"Baseline",NA,NA,NA,30,"PBS",0,NA
"3578",3,"8w","PBS","FALSE",0,13.7,"Baseline",NA,NA,NA,30,"PBS",0,NA
"3579",4,"8w","PBS","FALSE",0,13.5,"Baseline",NA,NA,NA,30,"PBS",0,NA
"3580",1,"8w","Ecoli","FALSE",0,9.3,"Baseline",NA,NA,NA,30,"E_coli",1000000000,NA
"3581",2,"8w","Ecoli","FALSE",0,14.2,"Baseline",NA,NA,NA,30,"E_coli",1000000000,NA
"3582",3,"8w","Ecoli","FALSE",0,11.7,"Baseline",NA,NA,NA,30,"E_coli",1000000000,NA
"3583",4,"8w","Ecoli","FALSE",0,10.9,"Baseline",NA,NA,NA,30,"E_coli",1000000000,NA
"3584",5,"8w","Ecoli","FALSE",0,10.1,"Baseline",NA,NA,NA,30,"E_coli",1000000000,NA
"3585",1,"8w","Bsubtilis","FALSE",0,10.5,"Baseline",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3586",2,"8w","Bsubtilis","FALSE",0,13.3,"Baseline",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3587",3,"8w","Bsubtilis","FALSE",0,10.9,"Baseline",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3588",4,"8w","Bsubtilis","FALSE",0,11.1,"Baseline",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3589",5,"8w","Bsubtilis","FALSE",0,8.6,"Baseline",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3590",1,"8w","Caccolens","FALSE",0,10.1,"Baseline",NA,NA,NA,30,"C_accolens",1000000000,NA
"3591",2,"8w","Caccolens","FALSE",0,14.6,"Baseline",NA,NA,NA,30,"C_accolens",1000000000,NA
"3592",3,"8w","Caccolens","FALSE",0,9.9,"Baseline",NA,NA,NA,30,"C_accolens",1000000000,NA
"3593",4,"8w","Caccolens","FALSE",0,10.2,"Baseline",NA,NA,NA,30,"C_accolens",1000000000,NA
"3594",5,"8w","Caccolens","FALSE",0,NA,"Baseline",NA,NA,NA,30,"C_accolens",1000000000,NA
"3595",1,"8w","Ctuber","FALSE",0,10.7,"Baseline",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3596",2,"8w","Ctuber","FALSE",0,9.8,"Baseline",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3597",3,"8w","Ctuber","FALSE",0,10.4,"Baseline",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3598",4,"8w","Ctuber","FALSE",0,12,"Baseline",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3599",5,"8w","Ctuber","FALSE",0,8.9,"Baseline",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3600",1,"8w","PBS","FALSE",0,68.4,"Tapestrip",NA,NA,NA,30,"PBS",0,NA
"3601",2,"8w","PBS","FALSE",0,74.8,"Tapestrip",NA,NA,NA,30,"PBS",0,NA
"3602",3,"8w","PBS","FALSE",0,76.8,"Tapestrip",NA,NA,NA,30,"PBS",0,NA
"3603",4,"8w","PBS","FALSE",0,76.8,"Tapestrip",NA,NA,NA,30,"PBS",0,NA
"3604",1,"8w","Ecoli","FALSE",0,78.2,"Tapestrip",NA,NA,NA,30,"E_coli",1000000000,NA
"3605",2,"8w","Ecoli","FALSE",0,76.4,"Tapestrip",NA,NA,NA,30,"E_coli",1000000000,NA
"3606",3,"8w","Ecoli","FALSE",0,74.3,"Tapestrip",NA,NA,NA,30,"E_coli",1000000000,NA
"3607",4,"8w","Ecoli","FALSE",0,79.4,"Tapestrip",NA,NA,NA,30,"E_coli",1000000000,NA
"3608",5,"8w","Ecoli","FALSE",0,71.6,"Tapestrip",NA,NA,NA,30,"E_coli",1000000000,NA
"3609",1,"8w","Bsubtilis","FALSE",0,80.6,"Tapestrip",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3610",2,"8w","Bsubtilis","FALSE",0,80.6,"Tapestrip",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3611",3,"8w","Bsubtilis","FALSE",0,76.9,"Tapestrip",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3612",4,"8w","Bsubtilis","FALSE",0,76.5,"Tapestrip",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3613",5,"8w","Bsubtilis","FALSE",0,73.8,"Tapestrip",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3614",1,"8w","Caccolens","FALSE",0,73.7,"Tapestrip",NA,NA,NA,30,"C_accolens",1000000000,NA
"3615",2,"8w","Caccolens","FALSE",0,73.3,"Tapestrip",NA,NA,NA,30,"C_accolens",1000000000,NA
"3616",3,"8w","Caccolens","FALSE",0,74.5,"Tapestrip",NA,NA,NA,30,"C_accolens",1000000000,NA
"3617",4,"8w","Caccolens","FALSE",0,74.3,"Tapestrip",NA,NA,NA,30,"C_accolens",1000000000,NA
"3618",5,"8w","Caccolens","FALSE",0,68.6,"Tapestrip",NA,NA,NA,30,"C_accolens",1000000000,NA
"3619",1,"8w","Ctuber","FALSE",0,77,"Tapestrip",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3620",2,"8w","Ctuber","FALSE",0,76.9,"Tapestrip",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3621",3,"8w","Ctuber","FALSE",0,82.9,"Tapestrip",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3622",4,"8w","Ctuber","FALSE",0,77.9,"Tapestrip",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3623",5,"8w","Ctuber","FALSE",0,75.5,"Tapestrip",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3624",1,"8w","PBS","FALSE",1,65.2,"Recovery",NA,NA,NA,30,"PBS",0,NA
"3625",2,"8w","PBS","FALSE",1,67.7,"Recovery",NA,NA,NA,30,"PBS",0,NA
"3626",3,"8w","PBS","FALSE",1,71.7,"Recovery",NA,NA,NA,30,"PBS",0,NA
"3627",4,"8w","PBS","FALSE",1,68.4,"Recovery",NA,NA,NA,30,"PBS",0,NA
"3628",1,"8w","Ecoli","FALSE",1,72.7,"Recovery",NA,NA,NA,30,"E_coli",1000000000,NA
"3629",2,"8w","Ecoli","FALSE",1,63.2,"Recovery",NA,NA,NA,30,"E_coli",1000000000,NA
"3630",3,"8w","Ecoli","FALSE",1,63.7,"Recovery",NA,NA,NA,30,"E_coli",1000000000,NA
"3631",4,"8w","Ecoli","FALSE",1,70.4,"Recovery",NA,NA,NA,30,"E_coli",1000000000,NA
"3632",5,"8w","Ecoli","FALSE",1,64.3,"Recovery",NA,NA,NA,30,"E_coli",1000000000,NA
"3633",1,"8w","Bsubtilis","FALSE",1,77.5,"Recovery",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3634",2,"8w","Bsubtilis","FALSE",1,76.9,"Recovery",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3635",3,"8w","Bsubtilis","FALSE",1,69.4,"Recovery",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3636",4,"8w","Bsubtilis","FALSE",1,80,"Recovery",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3637",5,"8w","Bsubtilis","FALSE",1,65.2,"Recovery",NA,NA,NA,30,"B_subtilis",1000000000,NA
"3638",1,"8w","Caccolens","FALSE",1,74.1,"Recovery",NA,NA,NA,30,"C_accolens",1000000000,NA
"3639",2,"8w","Caccolens","FALSE",1,79.2,"Recovery",NA,NA,NA,30,"C_accolens",1000000000,NA
"3640",3,"8w","Caccolens","FALSE",1,81.7,"Recovery",NA,NA,NA,30,"C_accolens",1000000000,NA
"3641",4,"8w","Caccolens","FALSE",1,77,"Recovery",NA,NA,NA,30,"C_accolens",1000000000,NA
"3642",5,"8w","Caccolens","FALSE",1,55.9,"Recovery",NA,NA,NA,30,"C_accolens",1000000000,NA
"3643",1,"8w","Ctuber","FALSE",1,77.9,"Recovery",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3644",2,"8w","Ctuber","FALSE",1,78.1,"Recovery",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3645",3,"8w","Ctuber","FALSE",1,73,"Recovery",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3646",4,"8w","Ctuber","FALSE",1,76.9,"Recovery",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3647",5,"8w","Ctuber","FALSE",1,76.7,"Recovery",NA,NA,NA,30,"C_tuberculostericum",1000000000,NA
"3648",1,"8w","PBS","FALSE",2,64.9,"Recovery",1,3,2,30,"PBS",0,6
"3649",2,"8w","PBS","FALSE",2,43.8,"Recovery",1,2,1,30,"PBS",0,4
"3650",3,"8w","PBS","FALSE",2,52.9,"Recovery",1,2,1,30,"PBS",0,4
"3651",4,"8w","PBS","FALSE",2,57.8,"Recovery",1,2,1,30,"PBS",0,4
"3652",1,"8w","Ecoli","FALSE",2,69.6,"Recovery",3,2,1,30,"E_coli",1000000000,6
"3653",2,"8w","Ecoli","FALSE",2,66,"Recovery",1,3,2,30,"E_coli",1000000000,6
"3654",3,"8w","Ecoli","FALSE",2,50,"Recovery",1,2,2,30,"E_coli",1000000000,5
"3655",4,"8w","Ecoli","FALSE",2,55.7,"Recovery",1,2,1,30,"E_coli",1000000000,4
"3656",5,"8w","Ecoli","FALSE",2,65.8,"Recovery",1,3,2,30,"E_coli",1000000000,6
"3657",1,"8w","Bsubtilis","FALSE",2,67,"Recovery",2,2,2,30,"B_subtilis",1000000000,6
"3658",2,"8w","Bsubtilis","FALSE",2,67.7,"Recovery",3,2,1,30,"B_subtilis",1000000000,6
"3659",3,"8w","Bsubtilis","FALSE",2,63.4,"Recovery",3,3,0,30,"B_subtilis",1000000000,6
"3660",4,"8w","Bsubtilis","FALSE",2,67.3,"Recovery",3,3,0,30,"B_subtilis",1000000000,6
"3661",5,"8w","Bsubtilis","FALSE",2,50.8,"Recovery",1,2,2,30,"B_subtilis",1000000000,5
